classification,visual_type,attribute_key,theme_style_variants,theme_values,theme_pointers,catalog_count,catalog_style_variants,catalog_dominant_value,catalog_sample_value,catalog_sample_source,match_status
only_in_scans,pivotTable,background.transparency,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,0,0,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,columnHeaders.alignment,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,Center,Center,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,columnHeaders.backColor.solid.color,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,"ThemeDataColor(ColorId=2,Percent=0)","ThemeDataColor(ColorId=2,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,columnHeaders.fontColor.solid.color,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,"ThemeDataColor(ColorId=0,Percent=0)","ThemeDataColor(ColorId=0,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,columnHeaders.fontFamily,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,Calibri,Calibri,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,columnHeaders.fontSize,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,14,14,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,columnHeaders.titleAlignment,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,Center,Center,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,grid.gridHorizontalColor.solid.color,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,#D5D5D4,#D5D5D4,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,rowHeaders.alignment,,,,1,Style 1,Left,Left,3.Sample Files/Spend Cube.Report/definition/pages/1727c31ca7e81a638716/visuals/018bde61dba48e2ce72e/visual.json,n/a
only_in_scans,pivotTable,rowHeaders.fontFamily,,,,4,Style 1;Style 4;Style 5;Style 6,Calibri,Calibri,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,rowHeaders.fontSize,,,,3,Style 1;Style 5;Style 6,12,12,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,rowHeaders.showExpandCollapseButtons,,,,5,Style 2;Style 3;Style 4;Style 5;Style 6,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,stylePreset.name,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,None,None,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,subTotals.perRowLevel,,,,2,Style 2;Style 5,true,true,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,subTotals.rowSubtotalsPosition,,,,1,Style 5,Top,Top,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,subTotals[id=Column].applyToHeaders,,,,1,Style 2,true,true,3.Sample Files/Spend Cube.Report/definition/pages/1727c31ca7e81a638716/visuals/40814e49acb0638d2425/visual.json,n/a
only_in_scans,pivotTable,subTotals[id=Column].backColor.solid.color,,,,1,Style 2,"ThemeDataColor(ColorId=5,Percent=0)","ThemeDataColor(ColorId=5,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/1727c31ca7e81a638716/visuals/40814e49acb0638d2425/visual.json,n/a
only_in_scans,pivotTable,subTotals[id=Row].applyToHeaders,,,,4,Style 3;Style 4;Style 5;Style 6,true,true,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,subTotals[id=Row].backColor.solid.color,,,,4,Style 3;Style 4;Style 5;Style 6,"ThemeDataColor(ColorId=5,Percent=0)","ThemeDataColor(ColorId=5,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,title.fontColor.solid.color,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,title.show,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,values.fontColorPrimary.solid.color,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,values.fontColorSecondary.solid.color,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,values.fontFamily,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,Calibri,Calibri,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,pivotTable,values.fontSize,,,,6,Style 1;Style 2;Style 3;Style 4;Style 5;Style 6,12,12,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/4e4504de597ec3a11d4a/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,asOfDate.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,background.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,comparisonValue.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,currentValue.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,header.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,horizontalGrid.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_actualLabelKPI.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_actualValueKPI.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_dateLabelKPI.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_dateValueKPI.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_kpiIndicator.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_kpiIndicatorValue.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_legend.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_referenceLineOfYAxis.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_secondKPIIndicatorValue.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_secondTooltipVariance.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_tooltipLabel.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_tooltipValues.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_tooltipVariance.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_xAxis.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,integratedPowerKPI_yAxis.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,kpiIndicatorValue.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,metricName.color.solid.color,,,,3,Style 1,"ThemeDataColor(ColorId=0,Percent=0)","ThemeDataColor(ColorId=0,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,metricName.fontSize,,,,3,Style 1,8,8,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,metricName.order,,,,3,Style 1,1,1,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,metricName.shouldShowLabel,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,sparklineSettings.actualColor.solid.color,,,,3,Style 1,#005598,#005598,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,sparklineSettings.actualThickness,,,,3,Style 1,2,2,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,sparklineSettings.label,,,,3,Style 1, , ,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,sparklineSettings.order,,,,3,Style 1,1,1,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,sparklineSettings.shouldUseCommonScale,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,sparklineSettings.verticalReferenceLineThickness,,,,3,Style 1,0,0,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,table.type,,,,3,Style 1,0,0,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,title.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,title.text,,,,3,Style 1,sparkline,sparkline,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,verticalGrid.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_scans,powerKPIMatrixEB2381CC88A8425FBEB1B07FF57784E6,visualHeader.show,,,,3,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/95618ee5040b68b9ee78/visual.json,n/a
only_in_theme,shape,background.color.solid.color,*,#FFFFFF,/visualStyles/shape/*/background/0/color/solid/color,0,,,,,n/a
only_in_theme,shape,background.show,*,true,/visualStyles/shape/*/background/0/show,0,,,,,n/a
only_in_theme,shape,background.transparency,*,0,/visualStyles/shape/*/background/0/transparency,0,,,,,n/a
only_in_theme,shape,dropShadow.angle,*,90,/visualStyles/shape/*/dropShadow/0/angle,0,,,,,n/a
only_in_theme,shape,dropShadow.color.solid.color,*,#4B4C4A,/visualStyles/shape/*/dropShadow/0/color/solid/color,0,,,,,n/a
only_in_theme,shape,dropShadow.position,*,Outer,/visualStyles/shape/*/dropShadow/0/position,0,,,,,n/a
only_in_theme,shape,dropShadow.preset,*,Custom,/visualStyles/shape/*/dropShadow/0/preset,0,,,,,n/a
only_in_theme,shape,dropShadow.shadowBlur,*,1,/visualStyles/shape/*/dropShadow/0/shadowBlur,0,,,,,n/a
only_in_theme,shape,dropShadow.shadowDistance,*,2,/visualStyles/shape/*/dropShadow/0/shadowDistance,0,,,,,n/a
only_in_theme,shape,dropShadow.shadowSpread,*,1,/visualStyles/shape/*/dropShadow/0/shadowSpread,0,,,,,n/a
only_in_theme,shape,dropShadow.show,*,true,/visualStyles/shape/*/dropShadow/0/show,0,,,,,n/a
only_in_theme,shape,dropShadow.transparency,*,90,/visualStyles/shape/*/dropShadow/0/transparency,0,,,,,n/a
in_both,shape,fill.fillColor.solid.color,*,#FFFFFF,/visualStyles/shape/*/fill/0/fillColor/solid/color,7,Style 1,"ThemeDataColor(ColorId=6,Percent=0)","ThemeDataColor(ColorId=6,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/643d5532a3983c120c97/visual.json,mismatch
in_both,shape,fill.show,*,false,/visualStyles/shape/*/fill/0/show,11,Style 1;Style 3,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/000656284e359f125b8a/visual.json,aligned
only_in_theme,shape,fill.transparency,*,100,/visualStyles/shape/*/fill/0/transparency,0,,,,,n/a
only_in_scans,shape,fill[id=default].fillColor.solid.color,,,,7,Style 2,"ThemeDataColor(ColorId=0,Percent=0)","ThemeDataColor(ColorId=0,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/be616747c638d1fb17ae/visual.json,n/a
only_in_theme,shape,general.keepLayerOrder,*,true,/visualStyles/shape/*/general/0/keepLayerOrder,0,,,,,n/a
only_in_theme,shape,line.lineColor.solid.color,*,#D5D5D4,/visualStyles/shape/*/line/0/lineColor/solid/color,0,,,,,n/a
only_in_theme,shape,line.roundEdge,*,0,/visualStyles/shape/*/line/0/roundEdge,0,,,,,n/a
only_in_theme,shape,line.show,*,false,/visualStyles/shape/*/line/0/show,0,,,,,n/a
only_in_theme,shape,line.transparency,*,0,/visualStyles/shape/*/line/0/transparency,0,,,,,n/a
only_in_theme,shape,line.weight,*,13,/visualStyles/shape/*/line/0/weight,0,,,,,n/a
only_in_theme,shape,rotation.angle,*,0,/visualStyles/shape/*/rotation/0/angle,0,,,,,n/a
in_both,shape,visualHeader.show,*,false,/visualStyles/shape/*/visualHeader/0/show,7,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/643d5532a3983c120c97/visual.json,aligned
in_both,slicer,background.transparency,*,100,/visualStyles/slicer/*/background/0/transparency,1,Style 3,0,0,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/d51d4ed5dc123e8dd1f2/visual.json,mismatch
in_both,slicer,data.mode,*,Dropdown,/visualStyles/slicer/*/data/0/mode,39,Style 1;Style 2;Style 3,Dropdown,Dropdown,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json,aligned
only_in_theme,slicer,general.keepLayerOrder,*,true,/visualStyles/slicer/*/general/0/keepLayerOrder,0,,,,,n/a
only_in_theme,slicer,general.orientation,*,0,/visualStyles/slicer/*/general/0/orientation,0,,,,,n/a
only_in_theme,slicer,general.outlineColor.solid.color,*,#444444,/visualStyles/slicer/*/general/0/outlineColor/solid/color,0,,,,,n/a
only_in_theme,slicer,general.outlineWeight,*,1,/visualStyles/slicer/*/general/0/outlineWeight,0,,,,,n/a
only_in_theme,slicer,header.background.solid.color,*,#FFFFFF,/visualStyles/slicer/*/header/0/background/solid/color,0,,,,,n/a
only_in_theme,slicer,header.fontColor.solid.color,*,#2E2E2E,/visualStyles/slicer/*/header/0/fontColor/solid/color,0,,,,,n/a
only_in_theme,slicer,header.fontFamily,*,Segoe UI Semibold,/visualStyles/slicer/*/header/0/fontFamily,0,,,,,n/a
only_in_theme,slicer,header.outline,*,None,/visualStyles/slicer/*/header/0/outline,0,,,,,n/a
in_both,slicer,header.show,*,true,/visualStyles/slicer/*/header/0/show,36,Style 1,true,true,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json,aligned
only_in_theme,slicer,header.textSize,*,14,/visualStyles/slicer/*/header/0/textSize,0,,,,,n/a
only_in_theme,slicer,items.background.solid.color,*,#FFFFFF,/visualStyles/slicer/*/items/0/background/solid/color,0,,,,,n/a
only_in_theme,slicer,items.fontColor.solid.color,*,#666666,/visualStyles/slicer/*/items/0/fontColor/solid/color,0,,,,,n/a
only_in_theme,slicer,items.fontFamily,*,Segoe UI Semibold,/visualStyles/slicer/*/items/0/fontFamily,0,,,,,n/a
only_in_theme,slicer,items.outline,*,None,/visualStyles/slicer/*/items/0/outline,0,,,,,n/a
only_in_theme,slicer,items.padding,*,4,/visualStyles/slicer/*/items/0/padding,0,,,,,n/a
only_in_theme,slicer,items.textSize,*,12,/visualStyles/slicer/*/items/0/textSize,0,,,,,n/a
in_both,slicer,selection.selectAllCheckboxEnabled,*,false,/visualStyles/slicer/*/selection/0/selectAllCheckboxEnabled,39,Style 1;Style 2;Style 3,true,true,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json,mismatch
in_both,slicer,selection.singleSelect,*,false,/visualStyles/slicer/*/selection/0/singleSelect,39,Style 1;Style 2;Style 3,false,false,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json,aligned
only_in_theme,slicer,slider.color.solid.color,*,#FF373A,/visualStyles/slicer/*/slider/0/color/solid/color,0,,,,,n/a
only_in_theme,slicer,visualHeader.background.solid.color,*,#444444,/visualStyles/slicer/*/visualHeader/0/background/solid/color,0,,,,,n/a
only_in_theme,slicer,visualHeader.border.solid.color,*,#444444,/visualStyles/slicer/*/visualHeader/0/border/solid/color,0,,,,,n/a
only_in_theme,slicer,visualHeader.foreground.solid.color,*,#444444,/visualStyles/slicer/*/visualHeader/0/foreground/solid/color,0,,,,,n/a
in_both,slicer,visualHeader.show,*,false,/visualStyles/slicer/*/visualHeader/0/show,39,Style 1;Style 2;Style 3,false,false,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json,aligned
only_in_theme,slicer,visualHeader.showDrillDownExpandButton,*,false,/visualStyles/slicer/*/visualHeader/0/showDrillDownExpandButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showDrillDownLevelButton,*,false,/visualStyles/slicer/*/visualHeader/0/showDrillDownLevelButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showDrillRoleSelector,*,false,/visualStyles/slicer/*/visualHeader/0/showDrillRoleSelector,0,,,,,n/a
only_in_theme,slicer,visualHeader.showDrillToggleButton,*,false,/visualStyles/slicer/*/visualHeader/0/showDrillToggleButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showDrillUpButton,*,false,/visualStyles/slicer/*/visualHeader/0/showDrillUpButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showFilterRestatementButton,*,false,/visualStyles/slicer/*/visualHeader/0/showFilterRestatementButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showFocusModeButton,*,false,/visualStyles/slicer/*/visualHeader/0/showFocusModeButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showOptionsMenu,*,false,/visualStyles/slicer/*/visualHeader/0/showOptionsMenu,0,,,,,n/a
only_in_theme,slicer,visualHeader.showPinButton,*,false,/visualStyles/slicer/*/visualHeader/0/showPinButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showSeeDataLayoutToggleButton,*,false,/visualStyles/slicer/*/visualHeader/0/showSeeDataLayoutToggleButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showTooltipButton,*,false,/visualStyles/slicer/*/visualHeader/0/showTooltipButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showVisualErrorButton,*,false,/visualStyles/slicer/*/visualHeader/0/showVisualErrorButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showVisualInformationButton,*,false,/visualStyles/slicer/*/visualHeader/0/showVisualInformationButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.showVisualWarningButton,*,false,/visualStyles/slicer/*/visualHeader/0/showVisualWarningButton,0,,,,,n/a
only_in_theme,slicer,visualHeader.transparency,*,20,/visualStyles/slicer/*/visualHeader/0/transparency,0,,,,,n/a
only_in_scans,tableEx,background.show,,,,6,Style 1;Style 2;Style 3,true,true,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,background.transparency,,,,6,Style 1;Style 2;Style 3,0,0,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,columnHeaders.alignment,,,,7,Style 1;Style 2;Style 3;Style 4,Center,Center,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,columnHeaders.backColor.solid.color,,,,7,Style 1;Style 2;Style 3;Style 4,"ThemeDataColor(ColorId=3,Percent=0)","ThemeDataColor(ColorId=3,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,columnHeaders.fontColor.solid.color,,,,7,Style 1;Style 2;Style 3;Style 4,"ThemeDataColor(ColorId=0,Percent=0)","ThemeDataColor(ColorId=0,Percent=0)",3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
